id,Latitude,Longitude
2082,-5.966996,37.212626
2083,-2.380611,40.689755
2084,-6.680455,40.040954
2085,-2.151349,39.831324
2086,-0.049496,41.530010
2087,-5.135417,41.343436
2088,-4.204234,42.626318
2089,-1.040794,38.480107
2090,-5.041750,38.424312
2091,-7.090792,39.253723
2092,-2.712279,42.378471
2093,-3.531933,43.483608
2094,-1.209110,41.024334
2095,-4.397879,40.553359
2096,-4.833640,38.947004
2097,-6.226366,42.599346
2098,-4.730624,39.156626
2099,-2.923804,43.090477
2100,-3.690774,41.592197
2101,-5.456957,36.095119
2102,-6.685709,37.153024
2103,-3.414837,41.419872
2104,-5.097028,42.985494
2105,-3.642776,39.783542
2106,0.945962,42.142421
2107,-2.699501,41.807251
2108,-2.448910,36.872942
2109,-6.506709,43.365437
2110,-0.185740,40.827531
2111,1.687550,42.215612
2112,-5.644337,41.903224
2113,-5.641576,42.564600
2114,-3.929880,42.736263
2115,-4.971263,42.650786
2116,-4.432497,40.624296
2117,-1.264529,39.757027
2118,-5.717931,41.915218
2119,0.101700,41.570756
2120,-6.512318,37.444692
2121,-2.727160,42.653805
2122,-0.418868,41.426895
2123,-3.903150,39.348438
2124,-1.871927,37.657473
2125,-4.177833,40.202468
2126,-4.998961,39.767503
2127,-7.026982,42.335688
2128,-7.659252,42.956127
2129,-4.184636,37.550666
2130,-4.034787,37.504808
2131,-0.579241,42.424880
2132,-2.593772,38.022104
2133,-6.158905,37.623298
2134,-5.527131,39.971644
2135,-5.812410,40.825433
2136,0.184155,41.589519
2137,-4.141469,41.735002
2138,-0.475880,41.374590
2139,-5.285351,38.882688
2140,-1.298629,37.857936
2141,1.136837,41.808209
2142,-1.104356,39.571265
2143,2.866645,42.189210
2144,-4.322915,42.755709
2145,-2.161604,37.006900
2146,-4.657759,39.644737
2147,-5.694960,42.162525
2148,-6.459904,38.132029
2149,-6.825456,42.836168
2150,-4.669687,39.657249
2151,-4.389659,37.801004
2152,-2.195063,38.917369
2153,-4.056066,43.394140
2154,-0.056336,42.114929
2155,-3.366241,38.842761
2156,0.809924,41.274301
2157,2.912790,39.809270
2158,-7.362411,42.852471
2159,-2.604071,38.059888
2160,-5.489435,39.822264
2161,-5.958543,38.061033
2162,-3.018456,39.799740
2163,-5.376025,43.102833
2164,-4.940742,38.279187
2165,-7.219257,39.211827
2166,-8.326301,35.405596
2167,-5.115256,36.870994
2168,-6.350740,36.674108
2169,-4.641991,41.879110
2170,-6.622008,37.810746
2171,-5.475300,36.281988
2172,-4.791697,39.856052
2173,-4.214589,41.839415
2174,-5.946645,38.401774
2175,-4.208091,40.133786
2176,-6.392367,41.377786
2177,-0.543799,40.486501
2178,-8.828262,42.102575
2179,2.900844,41.990586
2180,-1.034911,40.427782
2181,-5.479973,39.651495
2182,-3.605139,39.092761
2183,-6.152202,41.171409
2184,-4.193871,39.211528
2185,-3.943703,41.422028
2186,-5.629088,43.156430
2187,-2.924000,41.483894
2188,-4.926499,42.546601
2189,0.753307,42.768997
2190,-5.425960,39.911530
2191,-3.320620,42.699527
2192,-1.425589,39.891635
2193,-1.110535,40.473501
2194,-2.944103,38.931325
2195,-0.520282,39.195225
2196,-5.402151,38.105833
2197,-4.837890,40.982945
2198,0.347074,40.819686
2199,-5.376464,39.176095
2200,-7.799395,41.918374
2201,-3.390151,41.179738
2202,-2.331630,40.030326
2203,-8.196423,42.925298
2204,-3.782237,37.048851
2205,-2.186353,42.136381
2206,-5.242623,39.400922
2207,2.531422,42.105466
2208,-8.927631,42.921222
2209,-8.657242,42.302276
2210,-2.242396,42.477166
2211,-3.769913,38.048503
2212,-4.157327,37.517259
2213,-4.033879,42.077360
2214,-4.897731,38.880187
2215,-1.135958,40.843828
2216,-0.178940,40.101553
2217,-1.400814,38.902350
2218,-6.858798,40.109988
2219,-0.727621,39.856098
2220,3.309249,39.577106
2221,-3.548472,39.225240
2222,1.684580,41.830579
2223,-3.074851,40.486520
2224,-2.750738,40.518078
2225,-4.784491,41.227981
2226,-7.403679,42.891881
2227,-3.366000,41.372982
2228,-4.479898,41.616791
2229,-3.161100,38.682166
2230,-2.408274,38.282614
2231,-6.498316,37.540355
2232,-2.534908,37.538106
2233,-3.000880,40.254836
2234,-5.882714,40.166433
2235,-11.137286,34.922913
2236,0.510803,42.105918
2237,-4.338380,43.118894
2238,-5.583459,43.336568
2239,0.899990,42.239665
2240,-2.144269,40.185566
2241,-0.317250,41.893484
2242,-2.152357,40.501774
2243,-5.248394,38.159766
2244,2.065493,42.004916
2245,1.296834,42.655279
2246,-2.045123,41.319538
2247,-1.105424,40.420816
2248,-3.088956,38.455428
2249,-3.251815,38.620468
2250,-0.700337,41.737005
2251,-6.425040,43.299979
2252,-3.791404,41.087137
2253,-5.885383,41.552472
2254,-6.371456,42.646641
2255,-5.979430,38.481425
2256,-3.239102,38.640102
2257,-3.059700,41.792518
2258,2.975868,41.884326
2259,-6.917739,42.591462
2260,-9.027884,43.042779
2261,-3.109181,42.045135
2262,-1.479008,42.296735
2263,0.336646,41.220298
2264,-5.400246,39.794857
2265,-5.609032,36.479191
2266,0.637354,41.533286
2267,-0.344442,39.456523
2268,-2.943310,42.833880
2269,-7.702674,43.691017
2270,0.939839,42.498720
2271,-3.415151,42.110328
2272,-6.366462,41.354445
2273,-3.457268,38.305292
2274,-3.053900,43.122159
2275,-2.807492,39.223085
2276,-2.281895,40.639225
2277,-4.576121,37.113085
2278,0.688496,41.672394
2279,-3.207882,37.041469
2280,2.749987,41.729594
2281,-1.014211,42.638147
2282,2.046507,41.709156
2283,-0.198106,41.834880
2284,-4.029445,39.248956
2285,-4.422460,40.172471
2286,-5.328559,37.133863
2287,-3.952403,42.926996
2288,-3.581674,38.842124
2289,1.051817,41.227847
2290,-6.987526,43.100964
2291,-6.329234,38.609941
2292,0.065782,42.605862
2293,-11.163110,34.776029
2294,-4.041898,37.871409
2295,1.306427,41.795183
2296,-6.723591,38.075067
2297,-4.281783,39.694793
2298,-5.147350,38.394250
2299,-1.865469,37.207133
2300,-3.421976,37.657118
2301,-3.152595,37.708181
2302,-1.668439,37.409031
2303,-5.358647,37.319465
2304,-0.308085,39.160599
2305,-6.993524,37.513920
2306,-4.648693,41.176909
2307,-4.553347,43.141459
2308,-1.923441,41.235281
2309,-3.557801,37.648422
2310,-2.737705,39.424902
2311,-0.700558,39.061860
2312,-3.756930,38.215224
2313,0.100216,41.724424
2314,-4.838789,41.795663
2315,-5.648498,41.667689
2316,-6.973163,43.266343
2317,-8.032058,41.969565
2318,-1.893041,42.647267
2319,-3.531019,37.407586
2320,-6.200794,40.782191
2321,-3.824131,39.253551
2322,-0.324456,39.602990
2323,-5.654772,39.043737
2324,-1.315818,38.535408
2325,-6.119473,42.164687
2326,-4.972944,42.459417
2327,-2.187270,39.057004
2328,-0.924912,41.758970
2329,-3.827712,42.347106
2330,-2.816076,38.526075
2331,2.940079,39.641256
2332,-5.867127,38.741964
2333,-1.043561,41.252326
2334,-4.644212,38.840869
2335,-1.748393,38.343180
2336,-2.883944,40.657246
2337,-3.403051,39.739286
2338,-1.043529,42.123829
2339,-4.444863,38.954690
2340,-1.269126,39.854226
2341,-6.664092,38.567109
2342,-5.736180,38.436687
2343,3.379324,39.586305
2344,-3.045303,41.444505
2345,-6.277987,40.160228
2346,-5.410374,42.642349
2347,-5.079126,36.760923
2348,-6.036091,41.873814
2349,-7.195081,41.923117
2350,-3.067917,38.047021
2351,-3.882997,40.730976
2352,-5.688965,38.801596
2353,-5.566598,39.018631
2354,-7.715426,43.476371
2355,-4.139947,41.201711
2356,-4.257124,36.816541
2357,-2.279192,40.741472
2358,-4.544782,38.443063
2359,-6.962327,42.179910
2360,0.155248,40.418548
2361,1.891618,41.274177
2362,-7.366789,37.646194
2363,-7.257014,42.237684
2364,-4.390844,40.574114
2365,-2.269775,37.056620
2366,-7.941939,42.475652
2367,-7.022498,43.265822
2368,-0.035812,41.669284
2369,-4.972000,42.039904
2370,2.785873,41.730307
2371,-2.112178,39.001592
2372,-4.517120,42.789093
2373,-5.461213,43.274372
2374,-2.278283,40.875101
2375,0.643208,41.588856
2376,-4.183531,38.478562
2377,-2.940533,37.698875
2378,2.528684,42.016076
2379,-8.177142,43.220898
2380,-5.834000,42.237520
2381,-2.653294,39.431623
2382,-6.694543,40.652085
2383,-5.142681,41.020404
2384,-5.903289,39.791385
2385,-4.057766,40.335280
2386,0.664639,41.874964
2387,-0.241703,40.093695
2388,2.686085,41.642227
2389,-2.204414,36.999105
2390,-2.208081,38.192135
2391,-0.259467,41.154609
2392,-4.273557,42.375612
2393,-2.259464,43.183647
2394,-5.242499,39.281530
2395,-0.876518,41.301855
2396,-4.550443,41.432354
2397,-2.387702,41.166347
2398,-6.453861,40.818751
2399,-1.671692,39.013872
2400,-2.600176,39.458637
2401,-1.577482,40.710059
2402,-3.612459,42.951297
2403,-1.905112,36.994088
2404,-1.600599,37.755865
2405,-4.694493,41.517818
2406,-0.391588,38.742873
2407,-3.842151,41.550739
2408,-0.519426,39.419205
2409,-3.023919,41.947017
2410,-2.281385,37.247481
2411,-7.032411,37.310352
2412,-5.792587,42.353423
2413,-6.096771,43.555696
2414,-4.968126,42.096874
2415,-2.849525,42.970733
2416,-4.191743,39.197446
2417,-3.722654,37.289953
2418,-3.326589,36.761276
2419,-5.759104,41.072310
2420,-3.716902,39.056703
2421,-0.900052,41.125312
2422,-7.868902,42.386515
2423,-7.100920,38.541352
2424,-4.968036,37.924506
2425,-3.965242,42.510190
2426,-3.782825,38.757428
2427,-3.060865,39.274590
2428,2.281574,41.756894
2429,-0.210093,40.611942
2430,-5.942239,41.358922
2431,-9.154532,43.114308
2432,-0.621545,42.487213
2433,-4.680176,36.876589
2434,-0.820265,41.223240
2435,-5.233577,39.056127
2436,-0.257685,38.746233
2437,-2.821287,39.460296
2438,-1.163304,38.805046
2439,-1.524131,37.507865
2440,-1.483204,38.620774
2441,-4.121157,40.651806
2442,-5.015192,41.550574
2443,-4.343594,42.249631
2444,-3.532916,41.061248
2445,-0.503295,39.516383
2446,-0.320512,40.743324
2447,-1.876047,40.875504
2448,-8.678128,43.062436
2449,-4.073678,42.178224
2450,-3.947053,38.002999
2451,-1.330368,40.618249
2452,-4.499626,41.758707
2453,1.985264,42.105466
2454,-4.567483,41.767722
2455,2.646985,42.101085
2456,-7.344760,42.734986
2457,-6.942593,39.387024
2458,1.597117,42.076244
2459,-0.599063,38.363945
2460,-4.705698,41.535356
2461,-5.719037,36.362552
2462,-11.743394,34.707743
2463,-3.123041,42.543019
2464,-3.941922,41.755201
2465,-7.412127,37.678444
2466,-3.665655,42.587641
2467,-4.965519,39.159514
2468,-5.697877,37.082515
2469,-0.604899,40.712794
2470,-2.900970,37.362416
2471,-1.420409,42.977741
2472,-7.216599,37.438736
2473,-5.896136,36.989915
2474,-6.126715,41.832390
2475,-0.878401,42.228307
2476,-5.113578,39.876842
2477,-8.391467,42.592506
2478,-5.140554,43.358264
2479,-4.569555,39.557866
2480,-1.916713,41.420791
2481,0.086450,41.730081
2482,-0.626072,39.407125
2483,-2.354382,39.227870
2484,-0.452412,42.672703
2485,-5.386417,41.957014
2486,-3.183837,42.588958
2487,-5.430230,41.606477
2488,-0.505543,41.775927
2489,-3.480090,39.498301
2490,0.312591,41.055577
2491,-6.243035,36.654742
2492,0.091432,38.822680
2493,-8.790386,35.020903
2494,-2.993947,40.804832
2495,-4.675602,41.071348
2496,-6.937952,38.924218
2497,-4.506274,41.216541
2498,-1.608341,40.473532
2499,-5.182586,38.995966
2500,-0.788036,39.341871
2501,-5.609252,42.108226
2502,-5.038287,40.839016
2503,-6.992859,42.418362
2504,-2.849185,42.098099
2505,2.678286,42.182157
2506,-4.237019,39.973204
2507,3.281552,39.579573
2508,-3.270581,40.984667
2509,0.610520,42.592558
2510,1.574392,41.214407
2511,-5.015318,43.317568
2512,-8.822224,42.420725
2513,-4.430110,40.938134
2514,-5.204282,39.472479
2515,-2.924328,42.405754
2516,-2.816611,39.018196
2517,-0.559161,42.116357
2518,-5.104233,41.853233
2519,-4.931999,42.425824
2520,-0.942656,42.107806
2521,-2.948357,39.033261
2522,-0.826323,41.179111
2523,-3.107865,38.990680
2524,-5.664547,36.426113
2525,-6.428914,37.059633
2526,-1.869146,40.336020
2527,-1.382511,39.929201
2528,-5.982477,37.639082
2529,-4.054304,39.483193
2530,-5.901100,42.935928
2531,-2.601202,38.901199
2532,-3.385694,37.069748
2533,-8.767981,42.535278
2534,-6.468353,36.992839
2535,-0.421309,42.732356
2536,-11.653500,34.587232
2537,-5.887194,39.224356
2538,-3.356726,39.718496
2539,-2.751243,40.547072
2540,-4.019781,39.248214
2541,-0.201608,41.480372
2542,-5.260441,38.416780
2543,-1.211015,39.008455
2544,-5.593345,39.226476
2545,-1.044519,42.608600
2546,-0.927461,39.671407
2547,-4.800431,43.112459
2548,-1.638646,38.812446
2549,0.729059,42.722318
2550,-2.343339,39.694923
2551,-4.500427,38.399728
2552,-3.330276,41.021770
2553,-3.441603,39.627812
2554,-7.395397,43.132842
2555,-4.985027,37.902678
2556,-7.762836,42.559076
2557,-5.905447,37.137725
2558,1.878901,41.840938
2559,-0.161357,42.507775
2560,-4.080456,41.794289
2561,-3.676595,36.885481
2562,-6.700074,42.334537
2563,-6.790867,37.877480
2564,-7.156123,42.033397
2565,-2.180894,37.165697
2566,-3.898332,39.408251
2567,1.808637,41.254427
2568,-4.646888,42.968040
2569,-1.198631,38.346393
2570,0.483177,41.424782
2571,-1.345749,40.855692
2572,1.808688,42.343885
2573,-6.908073,42.105785
2574,0.490985,41.648595
2575,-3.566970,40.885168
2576,-7.164051,43.069665
2577,-3.267876,40.502007
2578,-5.985889,36.425366
2579,-5.761138,39.012508
2580,-4.125917,37.790304
2581,-4.890701,36.565389
2582,-6.486454,41.193350
2583,-5.433654,40.235644
2584,-5.484434,42.193670
2585,-2.143165,38.807129
2586,-5.778373,36.635252
2587,-0.788736,38.057930
2588,-7.147154,43.507433
2589,-5.868452,41.847188
2590,-4.553692,43.228131
2591,-3.898614,40.249710
2592,-4.916433,41.456662
2593,-0.229800,41.526166
2594,-5.687486,43.052736
2595,2.117181,41.627612
2596,-0.297912,41.665178
2597,-3.479052,39.498855
2598,-4.620758,36.638371
2599,-1.852470,37.743798
2600,-2.861980,41.737839
2601,-3.231831,39.003847
2602,-2.883532,41.376309
2603,-5.023339,42.225175
2604,-2.202543,41.194250
2605,-5.077990,42.881372
2606,-8.893431,42.749839
2607,-6.410567,39.134736
2608,-5.138089,39.376409
2609,-8.080287,42.174177
2610,-1.851840,39.922536
2611,-8.226195,43.038177
2612,-3.245206,42.644239
2613,-5.356276,40.350308
2614,-1.519878,41.908228
2615,-2.526578,39.852380
2616,-5.313338,38.077828
2617,-6.230379,38.343895
2618,0.716585,42.164974
2619,-6.926567,39.420423
2620,-2.654729,41.593214
2621,-3.880545,38.105179
2622,-8.143446,42.837777
2623,-4.489363,41.967437
2624,-1.495766,41.198472
2625,-0.112874,42.498164
2626,-7.094417,38.748293
2627,-1.953633,39.631206
2628,-6.820979,38.569506
2629,-3.105878,40.543294
2630,0.821097,41.023099
2631,-11.117316,34.902930
2632,-1.138385,38.653877
2633,-5.521677,37.358734
2634,2.251458,41.626949
2635,-4.392665,41.190489
2636,2.488286,39.484475
2637,-4.597472,39.675120
2638,-4.169248,43.208626
2639,0.327705,42.050620
2640,-3.373945,42.759934
2641,-5.333195,42.794430
2642,-6.836989,41.984661
2643,-3.544922,42.755170
2644,-4.524844,39.390939
2645,-6.071163,42.516027
2646,1.421444,42.261838
2647,-3.296664,37.299452
2648,-2.826758,40.312809
2649,0.832609,42.396686
2650,-4.500115,41.872074
2651,-1.864960,39.354008
2652,-6.351480,42.346601
2653,-4.353080,42.726792
2654,-3.680885,40.406388
2655,-3.530666,39.178749
2656,-1.161028,40.586081
2657,-0.558096,40.183875
2658,-3.590881,43.503228
2659,1.147879,41.376206
2660,1.821322,41.418903
2661,-3.640097,40.993005
2662,-1.635466,38.133691
2663,-1.068412,39.477504
2664,1.330726,38.932736
2665,-1.674490,41.360251
2666,-6.078467,43.430100
2667,-3.937963,43.123775
2668,-5.900922,40.914863
2669,-5.684152,39.364252
2670,-3.692198,40.621725
2671,-0.130075,41.861124
2672,-5.797476,39.608348
2673,-2.258547,41.061467
2674,-3.657802,40.409962
2675,2.806051,42.017985
2676,-3.335404,37.770817
2677,-2.291742,42.877337
2678,1.382193,41.910762
2679,-0.761883,39.408547
2680,-6.099162,41.433054
2681,-2.771403,41.360756
2682,-6.931373,38.736706
2683,-3.969811,41.054296
2684,-2.800413,42.104928
2685,2.065212,41.621883
2686,-2.610863,38.226085
2687,-1.589052,41.702633
2688,-6.280196,40.433068
2689,-6.510244,41.976804
2690,-1.322209,41.398520
2691,-3.314694,37.192637
2692,1.020840,42.612362
2693,-1.467109,38.344208
2694,-6.112179,38.149812
2695,-2.142454,42.906890
2696,-0.859082,42.641353
2697,-0.212060,39.972266
2698,-5.583495,39.887115
2699,-3.548827,41.115627
2700,-4.045464,41.403610
2701,-1.500445,39.669106
2702,-2.396069,39.897200
2703,-0.824556,39.754061
2704,-1.674551,43.230273
2705,-2.824027,39.003320
2706,-5.813467,36.831457
2707,-0.003320,41.083834
2708,-6.829357,38.363984
2709,-0.726400,39.967950
2710,-3.515140,42.025863
2711,-2.761884,38.776913
2712,-4.867789,42.930374
2713,-1.155868,42.065862
2714,0.460976,41.242012
2715,0.644118,42.533525
2716,-4.960266,42.905909
2717,-5.833471,43.281862
2718,-2.751683,38.730068
2719,-0.995634,40.627986
2720,-4.333811,43.390481
2721,0.631578,41.281650
2722,1.372045,41.782745
2723,-4.248967,43.130120
2724,-8.050203,41.835236
2725,-7.363524,37.506369
2726,-5.180132,39.335939
2727,-4.745619,40.389161
2728,2.241217,42.423096
2729,-3.775815,42.211538
2730,-0.425553,40.222165
2731,2.099826,41.835793
2732,-1.843848,38.102687
2733,-2.306502,41.588134
2734,-5.016830,39.596486
2735,-0.030718,40.262357
2736,0.247896,40.893189
2737,-5.018661,38.638669
2738,-3.030348,39.557145
2739,0.077613,42.605815
2740,-1.723949,39.748259
2741,-5.886039,40.895761
2742,-3.065207,40.589481
2743,-6.246746,40.061872
2744,-4.468901,40.479363
2745,-7.002184,37.471050
2746,-6.601977,38.439166
2747,-7.900739,42.474240
2748,-4.284566,40.625035
2749,-1.754682,40.611343
2750,-0.183099,41.755352
2751,-2.551376,42.913189
2752,-4.946465,41.278042
2753,-2.858201,40.719730
2754,1.999146,41.891978
2755,-3.783734,41.470653
2756,-2.319185,37.541050
2757,-5.634831,40.436891
2758,-7.202149,43.221277
2759,-3.519920,41.248038
2760,-1.381829,40.534073
2761,0.041737,40.288812
2762,-0.857128,39.873463
2763,-0.546469,38.986680
2764,-2.643055,38.194524
2765,-4.265880,37.561877
2766,-0.399376,41.480867
2767,-4.361407,41.831933
2768,-3.584530,40.495498
2769,-2.193226,38.721843
2770,-2.396685,41.269588
2771,0.308112,42.055040
2772,-3.278924,37.962793
2773,-2.378767,38.933287
2774,-5.471453,40.052181
2775,-7.684697,43.040440
2776,-6.995401,42.651742
2777,-1.833299,38.497769
2778,-2.394493,37.683546
2779,-0.977184,40.536693
2780,-3.548504,42.186807
2781,-6.232451,37.306949
2782,-2.154700,42.780376
2783,-2.881745,41.045445
2784,-2.867029,41.330126
2785,-3.739857,38.416268
2786,-1.547829,41.916237
2787,-6.019045,42.357922
2788,-0.851437,37.841007
2789,-3.266222,36.826767
2790,-4.600227,42.592125
2791,-3.262582,39.619338
2792,-5.608131,39.669347
2793,-6.789450,39.489191
2794,-1.532706,37.828306
2795,-3.306114,41.876312
2796,-1.042239,37.857978
2797,-5.955535,37.768012
2798,1.776911,41.938194
2799,1.784818,42.230438
2800,-3.527744,38.283255
2801,-8.634862,35.386594
2802,-1.764143,43.263085
2803,1.132282,41.087119
2804,-1.859749,40.994347
2805,-2.955539,43.409704
2806,-6.461776,37.696980
2807,-6.521734,39.988124
2808,0.425110,40.817405
2809,-5.674200,43.079814
2810,-1.859968,39.305403
2811,-2.272711,40.553040
2812,-0.643262,39.053932
2813,-3.299737,41.469576
2814,-5.599437,36.313824
2815,-5.555087,43.502025
2816,0.892547,41.413969
2817,-5.794153,37.672819
2818,-0.733026,42.456328
2819,-4.574437,37.480475
2820,-1.516244,42.190031
2821,-2.256667,40.495342
2822,-4.949328,40.261226
2823,-6.804297,42.053547
2824,-4.984465,37.741163
2825,-6.075259,41.140429
2826,-4.053237,40.919322
2827,-6.697830,40.914613
2828,-1.632313,39.234493
2829,-2.411203,41.854074
2830,-1.300767,40.497699
2831,-5.829048,43.105115
2832,-0.793898,42.172840
2833,-0.693151,39.385856
2834,-5.005441,41.728281
2835,-3.391342,39.241421
2836,-3.077054,38.827695
2837,-4.883374,41.178389
2838,2.079821,41.612529
2839,-5.884355,42.867167
2840,-7.076260,37.307980
2841,-2.790773,41.985307
2842,-3.400931,42.839009
2843,-5.732495,38.393690
2844,-6.920855,43.128112
2845,-2.612279,37.939283
2846,-6.960654,42.624552
2847,-3.492556,41.811013
2848,-1.270254,38.710862
2849,-7.788721,43.718965
2850,-6.395582,40.102357
2851,-0.677972,39.916934
2852,-4.216320,38.657762
2853,2.063678,41.655354
2854,-3.996681,37.485318
2855,-5.688288,41.174334
2856,-3.412044,42.735010
2857,-5.888504,41.142219
2858,-5.802966,37.155905
2859,-2.338986,39.804227
2860,-2.454289,41.073816
2861,-7.833089,42.562441
2862,-3.075792,39.630559
2863,-5.012034,40.044644
2864,-0.760327,41.035710
2865,0.341460,42.346038
2866,-3.357464,38.093654
2867,-5.363262,42.697921
2868,-3.277309,42.869210
2869,-6.539058,39.761674
2870,-2.880608,37.351885
2871,-6.322345,41.082251
2872,-3.688749,40.586287
2873,-7.260175,38.655791
2874,-2.857347,42.626517
2875,-6.468713,37.949236
2876,-0.526507,39.435873
2877,-5.575880,40.541437
2878,-6.121925,40.612007
2879,3.130995,39.694406
2880,0.169457,42.326154
2881,-0.117109,42.197475
2882,-2.563008,36.953898
2883,0.489065,41.582004
2884,-2.978313,40.394786
2885,-7.179982,38.418491
2886,-5.117858,39.205940
2887,-7.056086,42.070365
2888,-8.367801,35.455969
2889,-8.377475,43.244521
2890,-3.832900,42.439606
2891,-2.215853,40.531871
2892,-2.586495,42.355759
2893,-1.496472,38.245464
2894,-1.318272,39.564439
2895,-1.913715,41.705217
2896,-1.983345,40.220424
2897,-2.980143,42.820042
2898,-5.762147,42.349659
2899,-0.998533,39.498829
2900,-7.121331,38.653152
2901,-7.451798,42.653040
2902,-2.746957,39.027013
2903,-1.536805,39.465547
2904,-5.793934,40.871658
2905,-6.525324,43.530735
2906,-3.811038,41.129846
2907,-3.302591,37.725340
2908,-0.269590,42.570460
2909,-1.773997,40.370589
2910,-5.496493,41.373070
2911,-5.939400,37.798228
2912,-0.775583,39.774253
2913,-1.863367,39.753556
2914,-11.584946,34.512273
2915,0.416339,40.806807
2916,-6.600485,40.734602
2917,-5.112061,41.142288
2918,-1.259375,38.569988
2919,-1.715582,41.228977
2920,3.140125,39.540116
2921,-6.682174,40.777799
2922,-2.685106,42.502952
2923,0.677614,40.929627
2924,-6.962879,37.689591
2925,2.774105,41.931860
2926,-3.321637,41.454547
2927,-8.265233,42.810050
2928,-9.043901,42.932553
2929,-3.870597,41.700267
2930,-5.548218,38.011943
2931,-6.338372,41.119953
2932,-4.119915,40.912484
2933,-2.030052,38.303627
2934,-2.316352,42.175012
2935,-6.069244,42.279383
2936,-2.146981,42.745330
2937,-2.740209,41.767298
2938,-5.665377,41.177980
2939,-7.396721,42.573716
2940,-0.482968,39.978467
2941,-5.785990,40.051751
2942,-5.057392,39.407447
2943,-3.091763,40.223215
2944,-5.735243,37.102408
2945,-4.509904,42.773565
2946,-0.516050,40.778935
2947,-1.470923,37.971365
2948,-6.073317,37.679172
2949,-2.154095,42.636877
2950,1.782151,41.607408
2951,-3.112513,36.977480
2952,-0.436376,38.487049
2953,-0.023472,41.028571
2954,-2.625773,37.973977
2955,-1.520131,39.115692
2956,-4.983061,37.622821
2957,-3.553702,40.410461
2958,-6.064754,42.095996
2959,-3.384357,39.080543
2960,0.075102,42.374316
2961,2.097145,41.515165
2962,-0.256711,38.579359
2963,-0.301631,40.125638
2964,-5.791137,40.004594
2965,-3.700107,38.112405
2966,-0.753697,40.727991
2967,-3.043104,41.087892
2968,-1.123340,38.500342
2969,-1.856075,38.730371
2970,-4.082917,42.391856
2971,-3.055314,39.833132
2972,-5.150132,40.521841
2973,-6.868443,43.088823
2974,-3.450746,37.101039
2975,-5.505832,41.977141
2976,-8.420093,42.320088
2977,-3.385230,41.688846
2978,2.114403,41.397253
2979,-2.455880,40.232525
2980,-0.782238,41.564561
2981,-7.766503,43.622202
2982,-6.213915,42.639777
2983,-2.730743,41.477570
2984,-3.502717,39.245059
2985,-5.650590,38.659285
2986,-4.774707,42.665941
2987,-4.859824,36.601472
2988,-6.380920,39.153082
2989,-3.824222,41.281720
2990,-6.349387,42.545407
2991,-4.618129,43.116066
2992,-7.767432,42.228715
2993,-4.437659,40.435299
2994,-5.224401,40.299160
2995,-1.919584,37.033957
2996,0.478767,42.213159
2997,-2.806479,41.323172
2998,0.775182,40.753468
2999,-6.908971,40.085356
